PROVINSI,KAB_KOTA,KECAMATAN,DESA_KELUR,JUMLAH_PEN,LUAS_WILAY,KEPADATAN,Latitude,Longitude
JAWA TENGAH,CILACAP,SIDAREJA,TINGGARJAYA,9288.0,5.2,1787.0,-7.4738567111856895,108.76790584401843
JAWA TENGAH,CILACAP,SIDAREJA,KUNCI,8345.0,11.84,705.0,-7.4616846646775965,108.80367331739669
JAWA TENGAH,CILACAP,SIDAREJA,SUDAGARAN,5683.0,1.89,3005.0,-7.4881260832223875,108.81159151549932
JAWA TENGAH,CILACAP,SIDAREJA,KARANGGEDANG,3717.0,4.99,746.0,-7.448915971899935,108.83737084746683
JAWA TENGAH,CILACAP,SIDAREJA,TEGALSARI,5957.0,3.68,1620.0,-7.486713600037952,108.7713639955821
JAWA TENGAH,CILACAP,KARANGPUCUNG,PANGAWAREN,5477.0,8.99,609.0,-7.390513838472274,108.85703675608119
JAWA TENGAH,BANYUMAS,KALIBAGOR,KALIBAGOR,8687.0,3.33,2610.0,-7.478994726226092,109.29943988904718
JAWA TENGAH,CILACAP,KARANGPUCUNG,CIPOROS,11129.0,10.37,1073.0,-7.383067332284034,108.87604416444891
JAWA TENGAH,CILACAP,KARANGPUCUNG,BENGBULANG,4429.0,10.21,434.0,-7.377040317676727,108.9331031249712
JAWA TENGAH,CILACAP,KARANGPUCUNG,SURUSUNDA,7857.0,11.6,677.0,-7.368163991463763,108.90687560316042
JAWA TENGAH,CILACAP,KARANGPUCUNG,TAYEM TIMUR,6478.0,11.48,564.0,-7.409986556221089,108.9233960735693
JAWA TENGAH,CILACAP,KARANGPUCUNG,SIDAMULYA,1427.0,5.96,240.0,-7.345948636026854,108.95440964039167
JAWA TENGAH,CILACAP,CIMANGGU,PANIMBANG,7856.0,3.61,2179.0,-7.361599233156905,108.87026226602582
JAWA TENGAH,CILACAP,CIMANGGU,CILEMPUYANG,6454.0,10.69,604.0,-7.3293019053905475,108.82825205620686
JAWA TENGAH,BANYUMAS,JATILAWANG,ADISARA,4147.0,2.21,1874.0,-7.544067952068723,109.12716576713078
JAWA TENGAH,CILACAP,CIMANGGU,CIBALUNG,5695.0,12.25,465.0,-7.314194019629425,108.8699335280273
JAWA TENGAH,CILACAP,CIMANGGU,KARANGSARI,6275.0,11.57,542.0,-7.30370972877879,108.90042314841796
JAWA TENGAH,CILACAP,CIMANGGU,KUTABIMA,7232.0,12.58,575.0,-7.27651162729578,108.86538260432143
JAWA TENGAH,BANYUMAS,KEBASEN,ADISANA,6649.0,4.38,1517.0,-7.579271935572808,109.26537767270607
JAWA TENGAH,CILACAP,CIMANGGU,KARANGREJA,7990.0,15.73,508.0,-7.354913570503212,108.79383704668165
JAWA TENGAH,CILACAP,CIMANGGU,REJODADI,9409.0,7.76,1213.0,-7.318343093243912,108.80629491453954
JAWA TENGAH,CILACAP,CIMANGGU,MANDALA,5537.0,7.7,719.0,-7.347080590840919,108.88099431028475
JAWA TENGAH,CILACAP,MAJENANG,SALEBU,12604.0,17.01,741.0,-7.279292502119195,108.72381129421179
JAWA TENGAH,CILACAP,MAJENANG,CIBEUNYING,8952.0,14.42,621.0,-7.2672897257515725,108.73559228412857
JAWA TENGAH,CILACAP,MAJENANG,JENANG,16022.0,3.72,4312.0,-7.2982162068397285,108.75701203036716
JAWA TENGAH,CILACAP,MAJENANG,BENER,5601.0,11.43,490.0,-7.267296884234133,108.76008049647285
JAWA TENGAH,CILACAP,MAJENANG,UJUNGBARANG,4183.0,13.69,306.0,-7.222094424718761,108.797861060429
JAWA TENGAH,CILACAP,MAJENANG,PENGADEGAN,3215.0,9.09,354.0,-7.236182556985563,108.76957175345775
JAWA TENGAH,CILACAP,MAJENANG,SADAHAYU,3043.0,19.3,158.0,-7.200720941781805,108.71485616531476
JAWA TENGAH,CILACAP,MAJENANG,MULYADADI,5177.0,3.94,1316.0,-7.328515293737618,108.7540875659473
JAWA TENGAH,CILACAP,MAJENANG,MULYASARI,11128.0,5.78,1927.0,-7.32645798362398,108.76317598413604
JAWA TENGAH,CILACAP,WANAREJA,WANAREJA,11276.0,10.18,1108.0,-7.329850403187076,108.67766552205376
JAWA TENGAH,CILACAP,CILACAP SELATAN,TEGALREJA,12449.0,1.01,12340.0,-7.721148546724542,109.00728715869758
JAWA TENGAH,CILACAP,CILACAP TENGAH,LOMANIS,5461.0,5.23,1045.0,-7.694921063304849,109.00335856889956
JAWA TENGAH,CILACAP,WANAREJA,MALABAR,6584.0,17.44,378.0,-7.293011927272043,108.68605769536045
JAWA TENGAH,CILACAP,WANAREJA,JAMBU,3013.0,14.17,213.0,-7.200148778423614,108.68864352223392
JAWA TENGAH,CILACAP,WANAREJA,ADIMULYA,10378.0,14.96,694.0,-7.342308305333319,108.7121785916281
JAWA TENGAH,CILACAP,WANAREJA,SIDAMULYA,6378.0,6.78,941.0,-7.3562902945513615,108.6819436265964
JAWA TENGAH,CILACAP,WANAREJA,CILONGKRANG,4109.0,6.89,596.0,-7.4144663339625225,108.71860510985691
JAWA TENGAH,CILACAP,DAYEUHLUHUR,PANULISAN BARAT,4273.0,8.57,499.0,-7.30454933205646,108.56842091858813
JAWA TENGAH,CILACAP,DAYEUHLUHUR,PANULISAN,4719.0,7.11,664.0,-7.317358397921147,108.57928776917177
JAWA TENGAH,CILACAP,DAYEUHLUHUR,CIWALEN,4653.0,10.03,464.0,-7.284495540762665,108.61575505369089
JAWA TENGAH,CILACAP,DAYEUHLUHUR,HANUM,3559.0,10.73,332.0,-7.236683426845244,108.63016773489711
JAWA TENGAH,CILACAP,DAYEUHLUHUR,DATAR,3865.0,18.04,214.0,-7.211899452551081,108.6366957289276
JAWA TENGAH,CILACAP,DAYEUHLUHUR,BINGKENG,3158.0,9.54,331.0,-7.230804862691197,108.59270117248522
JAWA TENGAH,CILACAP,SAMPANG,KARANGJATI,6829.0,4.79,1425.0,-7.584186679807794,109.22167653773899
JAWA TENGAH,CILACAP,SAMPANG,PABERASAN,1566.0,1.88,834.0,-7.589296357682314,109.23330884658098
JAWA TENGAH,CILACAP,DAYEUHLUHUR,BOLANG,2214.0,6.16,359.0,-7.201665614032433,108.58542427025587
JAWA TENGAH,CILACAP,DAYEUHLUHUR,SUMPINGHAYU,1104.0,21.7,51.0,-7.180737515728157,108.66388305937387
JAWA TENGAH,CILACAP,DAYEUHLUHUR,PANULISAN TIMUR,5904.0,18.65,317.0,-7.316589686627048,108.59842633833337
JAWA TENGAH,CILACAP,SAMPANG,BRANI,2682.0,1.88,1429.0,-7.558336296109962,109.17691027465918
JAWA TENGAH,CILACAP,SAMPANG,SAMPANG,6089.0,2.19,2781.0,-7.56512116747021,109.1987891347427
JAWA TENGAH,CILACAP,SAMPANG,PAKETINGAN,3323.0,3.25,1021.0,-7.591011354997586,109.18590966261232
JAWA TENGAH,CILACAP,CIPARI,PEGADINGAN,5001.0,12.05,415.0,-7.402141031520904,108.76583241414849
JAWA TENGAH,CILACAP,CIPARI,CISURU,6319.0,13.04,485.0,-7.385067419429108,108.73317777113182
JAWA TENGAH,CILACAP,CIPARI,CIPARI,9027.0,6.28,1438.0,-7.439901725493558,108.76792619168057
JAWA TENGAH,CILACAP,CIPARI,MULYADADI,6283.0,9.4,669.0,-7.427375510302049,108.74814677564103
JAWA TENGAH,CILACAP,CIPARI,MEKARSARI,4927.0,10.3,478.0,-7.381484927812873,108.7500711644948
JAWA TENGAH,CILACAP,CIPARI,KUTASARI,5664.0,13.77,411.0,-7.392306174676595,108.81631146113783
JAWA TENGAH,CILACAP,PATIMUAN,PATIMUAN,8861.0,8.08,1097.0,-7.591797947387179,108.76645344992916
JAWA TENGAH,CILACAP,PATIMUAN,RAWAAPU,7300.0,17.17,425.0,-7.646814776332498,108.78235995753367
JAWA TENGAH,CILACAP,BANTARSARI,KEDUNGWADAS,2561.0,5.69,450.0,-7.484598790221492,108.92453367518776
JAWA TENGAH,CILACAP,PATIMUAN,SIDAMUKTI,8241.0,10.79,764.0,-7.614674053970855,108.75629080665789
JAWA TENGAH,CILACAP,BANTARSARI,CITEMBONG,2740.0,13.62,201.0,-7.481568817790748,108.94533847351504
JAWA TENGAH,CILACAP,PATIMUAN,BULUPAYUNG,8005.0,18.63,430.0,-7.5923816159697095,108.80432818462513
JAWA TENGAH,CILACAP,PATIMUAN,CIMRUTU,3183.0,15.44,206.0,-7.625150931403574,108.8006539714411
JAWA TENGAH,CILACAP,BANTARSARI,RAWAJAYA,13135.0,13.8,952.0,-7.5828077116041985,108.88344590290089
JAWA TENGAH,CILACAP,BANTARSARI,BULAKSARI,13951.0,17.71,788.0,-7.526347297039007,108.90288193805408
JAWA TENGAH,CILACAP,CILACAP SELATAN,SIDAKAYA,11148.0,1.86,6000.0,-7.726430652397697,109.0163957153051
JAWA TENGAH,CILACAP,CILACAP SELATAN,CILACAP,19243.0,2.06,9323.0,-7.74023975191984,109.01697541495336
JAWA TENGAH,CILACAP,CILACAP TENGAH,SIDANEGARA,32087.0,4.1,7825.0,-7.709823802903132,109.01544981432009
JAWA TENGAH,BANYUMAS,KEBASEN,KARANGSARI,3777.0,3.6,1048.0,-7.568129870812864,109.24623575901916
JAWA TENGAH,CILACAP,KAMPUNG LAUT,UJUNGGAGAK,4329.0,27.85,155.0,-7.638353821272994,108.83072061907025
JAWA TENGAH,BANYUMAS,KEBASEN,RANDEGAN,3279.0,2.73,1202.0,-7.566929529996431,109.2352348441618
JAWA TENGAH,CILACAP,KAMPUNG LAUT,KLACES,1239.0,17.47,71.0,-7.706785304782785,108.87500534631127
JAWA TENGAH,BANYUMAS,WANGON,RAWAHENG,5979.0,7.12,840.0,-7.548574598793977,109.04709202157942
JAWA TENGAH,BANYUMAS,LUMBIR,KARANGGAYAM,3693.0,7.49,493.0,-7.474850338390557,108.99522201129656
JAWA TENGAH,BANYUMAS,LUMBIR,LUMBIR,10457.0,16.5,634.0,-7.445434253567642,108.96657019374447
JAWA TENGAH,BANYUMAS,LUMBIR,DERMAJI,5843.0,14.66,399.0,-7.41048105208531,108.9526270718145
JAWA TENGAH,BANYUMAS,WANGON,RANDEGAN,7776.0,10.84,717.0,-7.534927514142952,109.02573315993354
JAWA TENGAH,BANYUMAS,WANGON,PENGADEGAN,6753.0,8.88,761.0,-7.556548163816939,109.07205120192346
JAWA TENGAH,BANYUMAS,WANGON,KLAPAGADING,11665.0,4.1,2848.0,-7.521578711635459,109.06962247008644
JAWA TENGAH,BANYUMAS,WANGON,BANTERAN,5477.0,3.08,1778.0,-7.504365395630991,109.0679466834442
JAWA TENGAH,BANYUMAS,WANGON,WINDUNEGARA,4566.0,4.61,991.0,-7.461041075866615,109.06751558974149
JAWA TENGAH,BANYUMAS,WANGON,JAMBU,7909.0,6.72,1176.0,-7.494608322038981,109.06523497032241
JAWA TENGAH,BANYUMAS,WANGON,CIKAKAK,4697.0,11.15,421.0,-7.473816994705298,109.05004205271686
JAWA TENGAH,BANYUMAS,WANGON,WLAHAR,4541.0,3.09,1468.0,-7.469407993250464,109.07657875362574
JAWA TENGAH,BANYUMAS,JATILAWANG,KARANGANYAR,3281.0,2.17,1510.0,-7.543963182007141,109.14317323510996
JAWA TENGAH,BANYUMAS,JATILAWANG,MARGASANA,2081.0,2.12,982.0,-7.532833575749391,109.13780538081859
JAWA TENGAH,BANYUMAS,JATILAWANG,KEDUNGWRINGIN,8772.0,4.46,1968.0,-7.549873326238413,109.11488724050997
JAWA TENGAH,BANYUMAS,JATILAWANG,BANTAR,7264.0,3.5,2073.0,-7.5457866355523855,109.08959426846643
JAWA TENGAH,BANYUMAS,JATILAWANG,TINGGARJAYA,11867.0,6.56,1810.0,-7.53287094436815,109.09069769741197
JAWA TENGAH,BANYUMAS,KEBASEN,KALIWEDI,6788.0,3.65,1857.0,-7.559271699658528,109.22997152507354
JAWA TENGAH,BANYUMAS,JATILAWANG,GENTAWANGI,6515.0,3.45,1889.0,-7.5242954880261435,109.12429752637794
JAWA TENGAH,BANYUMAS,RAWALO,LOSARI,7427.0,7.79,954.0,-7.5667994744118365,109.15537004016784
JAWA TENGAH,BANYUMAS,RAWALO,MENGANTI,3444.0,3.06,1127.0,-7.5427391392733325,109.15282969728172
JAWA TENGAH,BANYUMAS,RAWALO,BANJARPARAKAN,5900.0,4.04,1459.0,-7.53857025480641,109.16112204011463
JAWA TENGAH,BANYUMAS,RAWALO,TAMBAKNEGARA,7879.0,10.98,718.0,-7.514818125868169,109.19379350918952
JAWA TENGAH,BANYUMAS,RAWALO,SIDAMULIH,6162.0,5.88,1048.0,-7.509160786382522,109.17366940877203
JAWA TENGAH,BANYUMAS,RAWALO,TIPAR,6545.0,9.37,698.0,-7.501817263748968,109.15459660162439
JAWA TENGAH,BANYUMAS,RAWALO,SANGGREMAN,6281.0,7.22,869.0,-7.506754599378629,109.13650508051701
JAWA TENGAH,BANYUMAS,KEBASEN,SAWANGAN,3000.0,3.19,942.0,-7.554284991323533,109.22207238731471
JAWA TENGAH,BANYUMAS,KEMRANJEN,SIBRAMA,2993.0,2.88,1040.0,-7.611988552957601,109.32487309476002
JAWA TENGAH,BANYUMAS,KEMRANJEN,KEDUNGPRING,3361.0,3.06,1097.0,-7.602589773368401,109.33443969805906
JAWA TENGAH,BANYUMAS,KEMRANJEN,NUSAMANGIR,2897.0,2.21,1311.0,-7.613253580393951,109.30409130371189
JAWA TENGAH,BANYUMAS,KEMRANJEN,KARANGJATI,1950.0,1.75,1114.0,-7.600535809149417,109.3048327783515
JAWA TENGAH,BANYUMAS,KEMRANJEN,KEBARONGAN,6341.0,4.72,1343.0,-7.597530019028491,109.2889899599206
JAWA TENGAH,BANYUMAS,KEMRANJEN,SIDAMULYA,4636.0,2.28,2037.0,-7.592335373282843,109.27364311662183
JAWA TENGAH,BANYUMAS,KEMRANJEN,PAGERALANG,9139.0,8.99,1017.0,-7.57589032943518,109.28808672166893
JAWA TENGAH,BANYUMAS,KEMRANJEN,ALASMALANG,4494.0,3.85,1168.0,-7.583078086658912,109.30888412329584
JAWA TENGAH,BANYUMAS,KEMRANJEN,PETARANGAN,5715.0,5.61,1019.0,-7.579969855086284,109.32851626180451
JAWA TENGAH,BANYUMAS,KEMRANJEN,KARANGGINTUNG,3833.0,4.96,772.0,-7.564107887649123,109.34573245534688
JAWA TENGAH,BANYUMAS,SUMPIUH,KEBOKURA,3967.0,2.31,1717.0,-7.607821436471826,109.3533617590288
JAWA TENGAH,BANYUMAS,SUMPIUH,SUMPIUH,6211.0,2.28,2728.0,-7.62063688388658,109.36995449131673
JAWA TENGAH,BANYUMAS,SUMPIUH,KRADENAN,2905.0,1.77,1645.0,-7.6117988385657895,109.37391267121244
JAWA TENGAH,BANYUMAS,SUMPIUH,NUSADADI,2107.0,3.38,624.0,-7.65052050597224,109.37751367111507
JAWA TENGAH,BANYUMAS,SUMPIUH,KUNTILI,4173.0,3.57,1169.0,-7.628221251566921,109.34496684553947
JAWA TENGAH,BANYUMAS,SUMPIUH,SELANEGARA,6723.0,5.07,1326.0,-7.595574081369045,109.36712571366373
JAWA TENGAH,BANYUMAS,TAMBAK,PLANGKAPAN,2594.0,2.42,1074.0,-7.636186317045395,109.38175914020023
JAWA TENGAH,BANYUMAS,TAMBAK,GUMELAR LOR,2396.0,2.46,973.0,-7.611479765079933,109.38421709374354
JAWA TENGAH,BANYUMAS,TAMBAK,GUMELAR KIDUL,3170.0,3.24,979.0,-7.618644842092269,109.38979443665993
JAWA TENGAH,BANYUMAS,TAMBAK,BUNIAYU,4001.0,3.74,1070.0,-7.621627198465932,109.43620289909347
JAWA TENGAH,BANYUMAS,TAMBAK,PESANTREN,2505.0,2.33,1074.0,-7.617309831514493,109.42152711943591
JAWA TENGAH,BANYUMAS,SOMAGEDE,TANGGERAN,4816.0,5.71,844.0,-7.546862282874579,109.31795121679089
JAWA TENGAH,BANYUMAS,SOMAGEDE,SOKAWERA,6066.0,4.19,1449.0,-7.527195210499913,109.31629874146029
JAWA TENGAH,BANYUMAS,SOMAGEDE,KLINTING,2699.0,4.39,615.0,-7.5403665319479805,109.33975458116862
JAWA TENGAH,BANYUMAS,SOMAGEDE,PIASA KULON,3378.0,2.85,1184.0,-7.514364558892009,109.36079083239733
JAWA TENGAH,BANYUMAS,SOMAGEDE,KANDING,3089.0,3.71,832.0,-7.519353712317693,109.3474604915399
JAWA TENGAH,BANYUMAS,SOMAGEDE,PLANA,3482.0,4.02,866.0,-7.490635712551083,109.35304383497532
JAWA TENGAH,BANYUMAS,KALIBAGOR,SURO,4403.0,4.57,963.0,-7.48943872320159,109.32278437792004
JAWA TENGAH,BANYUMAS,KALIBAGOR,PEKAJA,5694.0,3.7,1539.0,-7.478277978587509,109.27756763379242
JAWA TENGAH,BANYUMAS,KALIBAGOR,PAJERUKAN,6270.0,3.17,1977.0,-7.477004517367072,109.30979586355079
JAWA TENGAH,BANYUMAS,KALIBAGOR,PETIR,3510.0,1.86,1883.0,-7.4676499240710665,109.31777130713044
JAWA TENGAH,BANYUMAS,KALIBAGOR,KALICUPAK KIDUL,2127.0,2.35,905.0,-7.45904076328907,109.33086811530065
JAWA TENGAH,BANYUMAS,KALIBAGOR,KALICUPAK LOR,1425.0,1.16,1231.0,-7.455113087663425,109.32679526375132
JAWA TENGAH,BANYUMAS,BANYUMAS,BINANGUN,4718.0,7.62,619.0,-7.5326550114151205,109.25121571347358
JAWA TENGAH,BANYUMAS,BANYUMAS,PASINGGANGAN,11634.0,9.86,1180.0,-7.541862379856014,109.2702412173151
JAWA TENGAH,BANYUMAS,BANYUMAS,KEJAWAR,4896.0,3.08,1588.0,-7.536117150837224,109.29852813967608
JAWA TENGAH,BANYUMAS,BANYUMAS,DANARAJA,1093.0,0.96,1133.0,-7.528122147698148,109.30494950633745
JAWA TENGAH,BANYUMAS,BANYUMAS,SUDAGARAN,3582.0,1.41,2533.0,-7.518730606130015,109.29355763846219
JAWA TENGAH,BANYUMAS,BANYUMAS,PEKUNDEN,3413.0,1.73,1973.0,-7.521540269733132,109.28611766838539
JAWA TENGAH,BANYUMAS,PATIKRAJA,SOKAWERA,2955.0,3.77,783.0,-7.48880447938865,109.25160076586087
JAWA TENGAH,BANYUMAS,PATIKRAJA,PEGALONGAN,2532.0,2.74,923.0,-7.485295768861907,109.2382810236004
JAWA TENGAH,BANYUMAS,PATIKRAJA,NOTOG,6359.0,6.39,995.0,-7.489692095300393,109.20507482327103
JAWA TENGAH,BANYUMAS,SOKARAJA,SOKARAJA KULON,8370.0,1.74,4810.0,-7.448872256574065,109.28135353388356
JAWA TENGAH,BANYUMAS,PATIKRAJA,SAWANGAN WETAN,3734.0,5.77,647.0,-7.474758132439649,109.17335570342497
JAWA TENGAH,BANYUMAS,PATIKRAJA,KEDUNGRANDU,7197.0,4.51,1597.0,-7.4737347867664345,109.23040048278554
JAWA TENGAH,BANYUMAS,PATIKRAJA,KEDUNGWULUH LOR,4651.0,3.32,1402.0,-7.463391768793521,109.1988373475055
JAWA TENGAH,BANYUMAS,PATIKRAJA,SIDABOWA,7559.0,3.55,2126.0,-7.459485372072277,109.22380627182993
JAWA TENGAH,BANYUMAS,PATIKRAJA,KEDUNGWRINGIN,7721.0,2.29,3379.0,-7.447048636054554,109.21702096774945
JAWA TENGAH,BANYUMAS,PURWOJATI,GERDUREN,5234.0,6.85,764.0,-7.5121431904466025,109.08966205719784
JAWA TENGAH,BANYUMAS,PURWOJATI,KARANGTALUN LOR,2333.0,1.63,1435.0,-7.482194575148028,109.10919517729987
JAWA TENGAH,BANYUMAS,AJIBARANG,CIBERUNG,4278.0,2.59,1652.0,-7.393670335988778,109.06886505206907
JAWA TENGAH,BANYUMAS,PURWOJATI,KARANGMANGU,4270.0,3.86,1105.0,-7.4784765637386945,109.14041823358461
JAWA TENGAH,BANYUMAS,PURWOJATI,KALIWANGI,3706.0,5.14,721.0,-7.470948530938399,109.10325082447287
JAWA TENGAH,BANYUMAS,PURWOJATI,KALITAPEN,5651.0,4.87,1159.0,-7.459965771017305,109.10259944589039
JAWA TENGAH,BANYUMAS,AJIBARANG,DARMAKRADENAN,10045.0,12.96,775.0,-7.421228464857676,109.03377030032249
JAWA TENGAH,BANYUMAS,AJIBARANG,TIPAR KIDUL,10145.0,9.52,1066.0,-7.4453369693395075,109.05297800877867
JAWA TENGAH,BANYUMAS,AJIBARANG,BANJARSARI,7577.0,4.68,1618.0,-7.41486924052668,109.11188731088657
JAWA TENGAH,BANYUMAS,AJIBARANG,KALIBENDA,2314.0,1.29,1796.0,-7.415289903980006,109.10090961928671
JAWA TENGAH,BANYUMAS,AJIBARANG,PANCURENDANG,5924.0,3.01,1969.0,-7.413896801669054,109.09244418249338
JAWA TENGAH,BANYUMAS,PEKUNCEN,KRANGGAN,3674.0,1.64,2240.0,-7.340892662574349,109.07041596903619
JAWA TENGAH,BANYUMAS,AJIBARANG,KRACAK,9895.0,4.99,1984.0,-7.411419649069126,109.05762557108358
JAWA TENGAH,BANYUMAS,AJIBARANG,AJIBARANG KULON,8636.0,2.36,3660.0,-7.409699411273874,109.07104637756858
JAWA TENGAH,BANYUMAS,AJIBARANG,AJIBARANG WETAN,5954.0,1.56,3815.0,-7.411431866971887,109.07927036358168
JAWA TENGAH,BANYUMAS,GUMELAR,PANINGKABAN,5002.0,5.9,848.0,-7.424390995550177,108.99297823514428
JAWA TENGAH,BANYUMAS,GUMELAR,CIHONJE,8118.0,15.37,528.0,-7.397709511405886,108.9926074647128
JAWA TENGAH,BANYUMAS,GUMELAR,GANCANG,3090.0,4.72,654.0,-7.40279896452293,109.01948059690065
JAWA TENGAH,BANYUMAS,GUMELAR,TLAGA,4061.0,9.6,423.0,-7.361749876797604,108.96484689770102
JAWA TENGAH,BANYUMAS,GUMELAR,SAMUDRA,5759.0,11.83,487.0,-7.346677476600564,109.01650379667295
JAWA TENGAH,BANYUMAS,PEKUNCEN,CIKEMBULAN,5248.0,2.1,2502.0,-7.387654678736399,109.10292757501934
JAWA TENGAH,PURBALINGGA,KEJOBONG,NANGKASAWIT,1914.0,1.94,985.0,-7.400902017124459,109.47733908631686
JAWA TENGAH,BANYUMAS,PEKUNCEN,PETAHUNAN,4446.0,5.74,774.0,-7.369331077653952,109.03557390048181
JAWA TENGAH,BANYUMAS,PEKUNCEN,SEMEDO,5185.0,5.83,889.0,-7.364760629869974,109.0513895943892
JAWA TENGAH,BANYUMAS,PEKUNCEN,BANJARANYAR,5645.0,3.34,1690.0,-7.367954764818627,109.07297036965142
JAWA TENGAH,BANYUMAS,PEKUNCEN,PASIRAMAN LOR,2524.0,1.41,1790.0,-7.365831139157512,109.08960991714255
JAWA TENGAH,BANYUMAS,PEKUNCEN,GLEMPANG,2892.0,10.47,276.0,-7.321348761693595,109.10815014856495
JAWA TENGAH,BANYUMAS,CILONGOK,PEJOGOL,4647.0,3.35,1385.0,-7.430893401082603,109.17499360095238
JAWA TENGAH,BANYUMAS,CILONGOK,LANGGONGSARI,7807.0,4.64,1681.0,-7.404420340629281,109.16832973080444
JAWA TENGAH,BANYUMAS,CILONGOK,SUDIMARA,4519.0,2.13,2119.0,-7.426980842904177,109.1437269212652
JAWA TENGAH,BANYUMAS,CILONGOK,BATUANTEN,5075.0,4.54,1118.0,-7.435064528013831,109.1279856923825
JAWA TENGAH,BANYUMAS,CILONGOK,CIKIDANG,3228.0,1.86,1739.0,-7.402498563631653,109.12299947468185
JAWA TENGAH,BANYUMAS,CILONGOK,KALISARI,4840.0,2.02,2393.0,-7.386513849610367,109.11188627609458
JAWA TENGAH,BANYUMAS,CILONGOK,PANEMBANGAN,5368.0,2.57,2089.0,-7.383769560591713,109.1305933021462
JAWA TENGAH,BANYUMAS,KARANGLEWAS,TAMANSARI,6750.0,3.64,1855.0,-7.436766481842115,109.19001088810408
JAWA TENGAH,BANYUMAS,KARANGLEWAS,KARANGKEMIRI,4301.0,1.82,2359.0,-7.417415582125218,109.18144244664025
JAWA TENGAH,BANYUMAS,KARANGLEWAS,PASIR WETAN,4247.0,0.89,4756.0,-7.406405020721372,109.20516079348619
JAWA TENGAH,BANYUMAS,KARANGLEWAS,JIPANG,4803.0,2.23,2157.0,-7.401351110523251,109.19133740218005
JAWA TENGAH,BANYUMAS,KARANGLEWAS,KARANGGUDE,5962.0,2.18,2737.0,-7.410196798370091,109.184138124848
JAWA TENGAH,BANYUMAS,KARANGLEWAS,SINGASARI,5022.0,2.47,2033.0,-7.3929814063692705,109.17574029877302
JAWA TENGAH,BANYUMAS,KARANGLEWAS,BABAKAN,5580.0,3.4,1642.0,-7.38332867056934,109.18115286940393
JAWA TENGAH,BANYUMAS,KARANGLEWAS,SUNYALANGU,5071.0,7.82,649.0,-7.34995169345568,109.17472764653529
JAWA TENGAH,BANYUMAS,SOKARAJA,SOKARAJA TENGAH,6987.0,1.91,3649.0,-7.459390080361023,109.2881004569941
JAWA TENGAH,PURBALINGGA,PURBALINGGA,PURBALINGGA WETAN,5021.0,0.62,8078.0,-7.392921944957038,109.36912813682997
JAWA TENGAH,BANYUMAS,SOKARAJA,SOKARAJA WETAN,4449.0,1.92,2312.0,-7.455625745978329,109.30855694337919
JAWA TENGAH,BANYUMAS,SOKARAJA,LEMBERANG,3620.0,1.33,2727.0,-7.433118090314304,109.30967523421698
JAWA TENGAH,BANYUMAS,SOKARAJA,KARANGDUREN,4943.0,1.73,2859.0,-7.442267576074037,109.30427766175116
JAWA TENGAH,BANYUMAS,SOKARAJA,SOKARAJA LOR,4177.0,1.62,2577.0,-7.44844253989413,109.29773314730582
JAWA TENGAH,BANYUMAS,SOKARAJA,KARANGNANAS,9841.0,2.23,4406.0,-7.454283604556917,109.26369183903685
JAWA TENGAH,BANYUMAS,KEMBARAN,PURWODADI,2003.0,1.58,1265.0,-7.418873032966317,109.29787431946842
JAWA TENGAH,BANYUMAS,KEMBARAN,KARANGSOKA,2143.0,0.85,2516.0,-7.4058555266336725,109.27648909518294
JAWA TENGAH,BANYUMAS,KEMBARAN,TAMBAKSARI KIDUL,5059.0,1.46,3462.0,-7.399635977536795,109.2623999214911
JAWA TENGAH,BANYUMAS,KEMBARAN,BANTARWUNI,4081.0,1.23,3327.0,-7.395008353720827,109.27193561299467
JAWA TENGAH,BANYUMAS,SUMBANG,SILADO,2471.0,1.39,1773.0,-7.382558063320406,109.30059400495094
JAWA TENGAH,BANYUMAS,SUMBANG,TAMBAKSOGRA,7975.0,2.79,2853.0,-7.3892774997633595,109.26283937408907
JAWA TENGAH,BANYUMAS,SUMBANG,KEBANGGAN,4370.0,1.89,2315.0,-7.37661349533455,109.26668601620075
JAWA TENGAH,BANYUMAS,SUMBANG,BANJARSARI KULON,3718.0,2.41,1543.0,-7.358531606021311,109.24656677018385
JAWA TENGAH,BANYUMAS,SUMBANG,BANJARSARI WETAN,3051.0,2.32,1314.0,-7.350402598358938,109.2571331165947
JAWA TENGAH,BANYUMAS,SUMBANG,BANTERAN,9148.0,3.91,2338.0,-7.361962837907984,109.26567750792373
JAWA TENGAH,BANYUMAS,SUMBANG,SUSUKAN,4208.0,2.33,1809.0,-7.361981883305308,109.28977222005778
JAWA TENGAH,BANYUMAS,SUMBANG,SIKAPAT,4056.0,3.46,1173.0,-7.333685705862349,109.27448035986563
JAWA TENGAH,BANYUMAS,SUMBANG,GANDATAPA,8371.0,9.94,842.0,-7.302619068713487,109.254492567858
JAWA TENGAH,BANYUMAS,BATURRADEN,KEBUMEN,3552.0,2.49,1428.0,-7.36410353733174,109.22557909508976
JAWA TENGAH,BANYUMAS,SUMBANG,LIMPAKUWUS,5411.0,10.49,516.0,-7.295093189894846,109.24403086344842
JAWA TENGAH,BANYUMAS,SUMBANG,KEDUNGMALANG,2824.0,0.55,5111.0,-7.392777856351508,109.25085871227911
